SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,26.0,0.0,0.0,0.0,0.0,2.0,96.0,132.0,1.0,2.0,0.0,0.0,1.0,24.0,132.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,103.0,7.0,0.0,0.0,0.0,0.0,8.0,49.0,132.0,21.0,0.0,0.0,1.0,11.0,37.0,121.0,18.0,2.0,0.0,0.0,42.0,91.0,51.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,38.0,1.0,0.0,0.0,0.0,0.0,109.0,132.0,132.0,29.0,2.0,0.0,1.0,18.0,102.0,130.0,21.0,27.0,15.0,6.0,43.0,59.0,4.0,2.0,116.0,24.0,0.0,0.0,0.0,0.0,0.0,43.0,132.0,63.0,0.0,0.0,0.0,1.0,27.0,131.0,15.0,16.0,3.0,2.0,5.0,49.0,60.0,24.0,0.0,5.0,11.0,10.0,33.0,53.0,6.0,0.0,flowers
58.0,5.0,2.0,0.0,0.0,0.0,0.0,15.0,141.0,38.0,3.0,0.0,0.0,0.0,13.0,125.0,13.0,18.0,7.0,1.0,0.0,17.0,109.0,38.0,0.0,0.0,3.0,7.0,5.0,21.0,110.0,0.0,36.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,98.0,141.0,75.0,0.0,0.0,0.0,1.0,7.0,76.0,141.0,97.0,4.0,0.0,1.0,19.0,27.0,7.0,8.0,26.0,21.0,6.0,7.0,48.0,37.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,52.0,14.0,0.0,0.0,0.0,0.0,3.0,141.0,85.0,9.0,0.0,0.0,0.0,1.0,64.0,36.0,23.0,30.0,3.0,1.0,1.0,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,141.0,56.0,0.0,0.0,0.0,0.0,1.0,7.0,59.0,141.0,19.0,0.0,0.0,0.0,0.0,flowers
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,32.0,0.0,0.0,0.0,0.0,2.0,108.0,131.0,1.0,1.0,0.0,0.0,2.0,25.0,131.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,131.0,9.0,0.0,0.0,0.0,0.0,8.0,60.0,131.0,19.0,0.0,0.0,2.0,11.0,30.0,103.0,14.0,1.0,0.0,0.0,39.0,82.0,36.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,99.0,36.0,1.0,0.0,0.0,0.0,1.0,119.0,131.0,131.0,27.0,1.0,0.0,1.0,16.0,82.0,110.0,18.0,25.0,12.0,4.0,33.0,59.0,3.0,2.0,131.0,25.0,0.0,0.0,0.0,0.0,1.0,65.0,123.0,40.0,0.0,0.0,0.0,2.0,34.0,125.0,10.0,10.0,1.0,1.0,3.0,54.0,56.0,17.0,1.0,7.0,14.0,7.0,23.0,47.0,4.0,0.0,flowers
67.0,6.0,1.0,0.0,0.0,0.0,0.0,16.0,141.0,42.0,4.0,0.0,0.0,0.0,11.0,119.0,13.0,21.0,7.0,1.0,0.0,14.0,101.0,36.0,0.0,0.0,3.0,7.0,4.0,17.0,110.0,1.0,40.0,36.0,2.0,0.0,0.0,0.0,0.0,1.0,94.0,141.0,77.0,0.0,0.0,0.0,1.0,6.0,75.0,141.0,91.0,3.0,0.0,1.0,16.0,24.0,7.0,10.0,30.0,22.0,4.0,5.0,41.0,33.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,55.0,14.0,0.0,0.0,0.0,0.0,4.0,141.0,78.0,8.0,0.0,0.0,0.0,1.0,64.0,35.0,22.0,21.0,1.0,0.0,1.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,141.0,47.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,141.0,13.0,0.0,0.0,0.0,0.0,flowers
76.0,7.0,1.0,0.0,0.0,0.0,0.0,18.0,141.0,47.0,5.0,0.0,0.0,0.0,12.0,112.0,11.0,22.0,9.0,1.0,0.0,13.0,99.0,31.0,0.0,1.0,4.0,8.0,4.0,13.0,107.0,2.0,42.0,42.0,2.0,0.0,0.0,0.0,0.0,1.0,87.0,141.0,83.0,0.0,0.0,0.0,1.0,5.0,76.0,141.0,93.0,3.0,0.0,0.0,13.0,23.0,8.0,11.0,29.0,21.0,4.0,4.0,38.0,35.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,107.0,57.0,14.0,0.0,0.0,0.0,0.0,3.0,141.0,78.0,7.0,0.0,0.0,0.0,1.0,60.0,38.0,22.0,22.0,1.0,0.0,1.0,23.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,44.0,0.0,0.0,0.0,0.0,1.0,9.0,67.0,141.0,12.0,0.0,0.0,0.0,0.0,flowers
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,32.0,0.0,0.0,0.0,0.0,1.0,96.0,133.0,1.0,1.0,0.0,0.0,2.0,20.0,133.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,113.0,8.0,0.0,0.0,0.0,0.0,8.0,55.0,133.0,21.0,0.0,0.0,1.0,8.0,29.0,112.0,20.0,2.0,0.0,0.0,35.0,78.0,42.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,83.0,35.0,1.0,0.0,0.0,0.0,0.0,107.0,133.0,133.0,23.0,1.0,0.0,0.0,14.0,91.0,133.0,25.0,27.0,12.0,3.0,27.0,58.0,3.0,3.0,128.0,22.0,0.0,0.0,0.0,0.0,0.0,55.0,133.0,46.0,0.0,0.0,0.0,1.0,27.0,133.0,14.0,11.0,1.0,0.0,2.0,48.0,55.0,22.0,1.0,8.0,14.0,5.0,19.0,51.0,5.0,0.0,flowers
74.0,7.0,1.0,0.0,0.0,0.0,0.0,19.0,140.0,43.0,4.0,0.0,0.0,0.0,12.0,118.0,11.0,20.0,7.0,1.0,0.0,15.0,99.0,31.0,0.0,0.0,3.0,7.0,3.0,15.0,109.0,1.0,44.0,43.0,2.0,0.0,0.0,0.0,0.0,1.0,91.0,140.0,82.0,0.0,0.0,0.0,1.0,5.0,72.0,140.0,88.0,3.0,0.0,0.0,15.0,21.0,7.0,10.0,29.0,22.0,4.0,4.0,38.0,30.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,59.0,16.0,0.0,0.0,0.0,0.0,4.0,140.0,76.0,7.0,0.0,0.0,0.0,2.0,63.0,33.0,21.0,19.0,1.0,0.0,0.0,24.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,45.0,0.0,0.0,0.0,0.0,1.0,8.0,63.0,140.0,12.0,0.0,0.0,0.0,0.0,flowers
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,32.0,0.0,0.0,0.0,0.0,1.0,99.0,132.0,1.0,1.0,0.0,0.0,2.0,21.0,132.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,118.0,9.0,0.0,0.0,0.0,0.0,9.0,56.0,132.0,21.0,0.0,0.0,1.0,8.0,29.0,112.0,19.0,1.0,0.0,0.0,38.0,73.0,40.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,35.0,1.0,0.0,0.0,0.0,1.0,114.0,132.0,132.0,22.0,1.0,0.0,0.0,15.0,87.0,128.0,23.0,26.0,11.0,3.0,30.0,56.0,3.0,2.0,132.0,24.0,0.0,0.0,0.0,0.0,1.0,58.0,132.0,42.0,0.0,0.0,0.0,1.0,28.0,127.0,13.0,10.0,1.0,0.0,2.0,51.0,51.0,19.0,1.0,8.0,14.0,5.0,18.0,49.0,4.0,0.0,flowers
74.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,140.0,41.0,4.0,0.0,0.0,1.0,13.0,119.0,10.0,17.0,6.0,1.0,0.0,19.0,97.0,29.0,0.0,0.0,2.0,7.0,3.0,16.0,107.0,1.0,45.0,41.0,2.0,0.0,0.0,0.0,0.0,1.0,94.0,140.0,82.0,0.0,0.0,0.0,1.0,6.0,71.0,140.0,83.0,3.0,0.0,1.0,17.0,21.0,6.0,8.0,25.0,22.0,4.0,5.0,41.0,27.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,59.0,17.0,0.0,0.0,0.0,0.0,4.0,140.0,77.0,8.0,0.0,0.0,0.0,2.0,64.0,28.0,20.0,20.0,1.0,0.0,1.0,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,49.0,0.0,0.0,0.0,0.0,1.0,7.0,59.0,140.0,13.0,0.0,0.0,0.0,0.0,flowers
78.0,6.0,1.0,0.0,0.0,0.0,0.0,21.0,139.0,40.0,4.0,0.0,0.0,1.0,14.0,118.0,9.0,17.0,6.0,1.0,0.0,17.0,99.0,28.0,0.0,0.0,2.0,7.0,3.0,14.0,107.0,1.0,47.0,43.0,2.0,0.0,0.0,0.0,0.0,1.0,94.0,139.0,81.0,0.0,0.0,0.0,1.0,6.0,67.0,139.0,84.0,3.0,0.0,1.0,17.0,21.0,6.0,8.0,26.0,22.0,4.0,5.0,40.0,27.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,122.0,62.0,17.0,0.0,0.0,0.0,0.0,5.0,139.0,77.0,8.0,0.0,0.0,0.0,2.0,66.0,28.0,19.0,18.0,1.0,0.0,1.0,26.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,48.0,0.0,0.0,0.0,0.0,2.0,7.0,57.0,139.0,14.0,0.0,0.0,0.0,0.0,flowers
77.0,6.0,1.0,0.0,0.0,0.0,0.0,21.0,139.0,39.0,3.0,0.0,0.0,1.0,14.0,119.0,9.0,16.0,6.0,1.0,0.0,15.0,102.0,30.0,0.0,0.0,2.0,7.0,4.0,13.0,109.0,2.0,47.0,43.0,2.0,0.0,0.0,0.0,0.0,1.0,93.0,139.0,80.0,0.0,0.0,0.0,1.0,6.0,67.0,139.0,82.0,3.0,0.0,1.0,17.0,22.0,6.0,8.0,26.0,23.0,5.0,5.0,40.0,27.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,121.0,63.0,17.0,0.0,0.0,0.0,0.0,4.0,139.0,77.0,8.0,0.0,0.0,0.0,2.0,65.0,28.0,18.0,20.0,1.0,0.0,1.0,26.0,56.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,50.0,0.0,0.0,0.0,0.0,2.0,7.0,55.0,139.0,14.0,0.0,0.0,0.0,1.0,flowers
104.0,59.0,0.0,0.0,1.0,0.0,0.0,2.0,151.0,133.0,19.0,16.0,2.0,2.0,1.0,38.0,17.0,12.0,33.0,59.0,7.0,9.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,31.0,0.0,2.0,1.0,0.0,0.0,2.0,151.0,122.0,9.0,9.0,4.0,16.0,21.0,63.0,40.0,15.0,13.0,36.0,44.0,117.0,52.0,26.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,38.0,18.0,1.0,3.0,1.0,0.0,1.0,1.0,151.0,151.0,16.0,5.0,2.0,2.0,2.0,15.0,68.0,94.0,36.0,55.0,48.0,23.0,15.0,9.0,0.0,0.0,0.0,4.0,6.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,5.0,1.0,0.0,0.0,151.0,98.0,1.0,1.0,1.0,0.0,0.0,6.0,144.0,84.0,19.0,4.0,3.0,4.0,13.0,14.0,1.0,3.0,13.0,3.0,1.0,2.0,6.0,2.0,flowers
44.0,0.0,0.0,5.0,31.0,0.0,0.0,2.0,169.0,1.0,0.0,1.0,4.0,1.0,1.0,27.0,64.0,1.0,0.0,9.0,46.0,17.0,6.0,8.0,3.0,3.0,1.0,3.0,6.0,3.0,13.0,4.0,66.0,1.0,0.0,2.0,34.0,5.0,0.0,8.0,169.0,41.0,6.0,1.0,2.0,5.0,6.0,80.0,58.0,16.0,33.0,10.0,13.0,73.0,50.0,31.0,0.0,2.0,28.0,2.0,2.0,12.0,92.0,7.0,33.0,6.0,0.0,0.0,8.0,16.0,6.0,6.0,169.0,169.0,69.0,1.0,0.0,1.0,2.0,8.0,17.0,88.0,169.0,17.0,3.0,6.0,3.0,2.0,0.0,8.0,169.0,3.0,1.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,38.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111.0,2.0,0.0,0.0,0.0,0.0,glass_tiles
79.0,132.0,2.0,0.0,0.0,0.0,2.0,11.0,29.0,42.0,29.0,43.0,3.0,0.0,15.0,45.0,2.0,2.0,40.0,132.0,3.0,0.0,2.0,10.0,18.0,7.0,29.0,47.0,9.0,3.0,11.0,28.0,33.0,132.0,22.0,0.0,0.0,2.0,2.0,1.0,21.0,132.0,132.0,46.0,1.0,0.0,0.0,2.0,41.0,13.0,65.0,100.0,2.0,1.0,16.0,113.0,28.0,4.0,7.0,14.0,3.0,1.0,20.0,132.0,3.0,17.0,4.0,0.0,1.0,4.0,9.0,2.0,80.0,76.0,36.0,1.0,1.0,0.0,1.0,5.0,132.0,114.0,10.0,2.0,4.0,2.0,10.0,101.0,12.0,17.0,6.0,32.0,55.0,7.0,15.0,37.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,16.0,38.0,2.0,3.0,11.0,4.0,0.0,0.0,59.0,132.0,10.0,1.0,1.0,0.0,0.0,0.0,8.0,132.0,20.0,13.0,24.0,7.0,0.0,0.0,glass_tiles
78.0,135.0,3.0,0.0,0.0,0.0,3.0,12.0,26.0,45.0,36.0,45.0,4.0,1.0,13.0,42.0,3.0,7.0,51.0,131.0,6.0,0.0,1.0,8.0,26.0,29.0,34.0,17.0,11.0,11.0,9.0,13.0,28.0,135.0,27.0,0.0,0.0,1.0,1.0,1.0,20.0,135.0,135.0,37.0,1.0,0.0,0.0,1.0,53.0,21.0,73.0,85.0,6.0,2.0,16.0,107.0,40.0,11.0,7.0,13.0,5.0,2.0,20.0,121.0,2.0,16.0,5.0,0.0,0.0,2.0,7.0,2.0,76.0,74.0,37.0,1.0,1.0,0.0,0.0,3.0,135.0,131.0,10.0,1.0,3.0,2.0,8.0,85.0,16.0,24.0,8.0,29.0,56.0,8.0,14.0,35.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,13.0,32.0,2.0,2.0,9.0,3.0,0.0,0.0,55.0,135.0,10.0,1.0,1.0,0.0,0.0,0.0,8.0,135.0,23.0,11.0,21.0,6.0,0.0,0.0,glass_tiles
77.0,135.0,4.0,0.0,0.0,0.0,2.0,11.0,27.0,50.0,40.0,44.0,5.0,1.0,12.0,39.0,3.0,8.0,51.0,130.0,8.0,0.0,1.0,7.0,28.0,35.0,34.0,14.0,10.0,11.0,8.0,12.0,25.0,135.0,26.0,0.0,0.0,1.0,1.0,0.0,20.0,135.0,135.0,32.0,1.0,0.0,0.0,1.0,59.0,22.0,76.0,79.0,7.0,2.0,18.0,109.0,39.0,11.0,6.0,13.0,6.0,3.0,23.0,125.0,2.0,14.0,4.0,0.0,0.0,2.0,6.0,1.0,73.0,68.0,33.0,1.0,1.0,0.0,1.0,2.0,135.0,135.0,10.0,1.0,3.0,2.0,8.0,81.0,17.0,27.0,8.0,29.0,57.0,8.0,14.0,33.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,12.0,28.0,1.0,2.0,8.0,3.0,0.0,0.0,53.0,135.0,9.0,1.0,1.0,0.0,0.0,0.0,8.0,135.0,22.0,10.0,20.0,6.0,0.0,0.0,glass_tiles
83.0,134.0,3.0,0.0,0.0,0.0,2.0,8.0,33.0,64.0,47.0,36.0,3.0,1.0,12.0,33.0,2.0,6.0,52.0,127.0,6.0,1.0,2.0,7.0,27.0,39.0,37.0,15.0,9.0,10.0,5.0,11.0,24.0,134.0,19.0,0.0,0.0,1.0,2.0,0.0,21.0,134.0,134.0,21.0,0.0,0.0,0.0,1.0,58.0,25.0,82.0,73.0,6.0,1.0,20.0,103.0,39.0,12.0,7.0,12.0,5.0,3.0,28.0,130.0,2.0,10.0,3.0,0.0,1.0,2.0,5.0,1.0,77.0,64.0,25.0,1.0,1.0,0.0,0.0,3.0,134.0,126.0,8.0,1.0,2.0,2.0,9.0,87.0,19.0,24.0,7.0,30.0,53.0,9.0,17.0,38.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,14.0,29.0,1.0,2.0,8.0,3.0,0.0,0.0,68.0,134.0,7.0,1.0,1.0,0.0,0.0,0.0,12.0,134.0,21.0,12.0,22.0,6.0,0.0,0.0,glass_tiles
37.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,161.0,0.0,0.0,0.0,3.0,1.0,1.0,23.0,65.0,1.0,0.0,8.0,60.0,19.0,4.0,8.0,3.0,1.0,1.0,5.0,12.0,6.0,12.0,4.0,57.0,1.0,0.0,0.0,10.0,1.0,0.0,4.0,161.0,30.0,3.0,1.0,1.0,5.0,6.0,72.0,64.0,12.0,17.0,12.0,19.0,91.0,39.0,31.0,0.0,0.0,16.0,5.0,2.0,25.0,88.0,4.0,32.0,9.0,0.0,0.0,4.0,4.0,1.0,1.0,161.0,161.0,59.0,1.0,0.0,1.0,1.0,5.0,24.0,93.0,161.0,31.0,5.0,9.0,3.0,2.0,0.0,2.0,161.0,17.0,0.0,3.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,51.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0,2.0,0.0,0.0,0.0,0.0,glass_tiles
78.0,133.0,5.0,0.0,0.0,0.0,3.0,11.0,19.0,38.0,38.0,46.0,4.0,2.0,11.0,29.0,3.0,6.0,46.0,123.0,5.0,0.0,1.0,6.0,31.0,22.0,31.0,16.0,8.0,7.0,10.0,21.0,24.0,133.0,31.0,0.0,0.0,1.0,1.0,0.0,20.0,126.0,133.0,35.0,1.0,0.0,0.0,3.0,48.0,15.0,57.0,73.0,6.0,0.0,23.0,128.0,37.0,7.0,5.0,9.0,4.0,2.0,25.0,133.0,2.0,17.0,6.0,0.0,0.0,1.0,4.0,1.0,102.0,68.0,32.0,0.0,0.0,0.0,0.0,6.0,133.0,101.0,7.0,2.0,3.0,3.0,13.0,116.0,12.0,14.0,4.0,28.0,55.0,10.0,19.0,39.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,25.0,43.0,1.0,1.0,5.0,2.0,0.0,0.0,82.0,133.0,9.0,2.0,1.0,0.0,0.0,0.0,9.0,128.0,21.0,14.0,29.0,7.0,0.0,0.0,glass_tiles
66.0,135.0,5.0,0.0,0.0,0.0,3.0,13.0,15.0,31.0,34.0,51.0,6.0,2.0,9.0,30.0,5.0,6.0,42.0,121.0,7.0,0.0,1.0,8.0,37.0,19.0,25.0,13.0,6.0,5.0,13.0,35.0,20.0,135.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,110.0,135.0,40.0,1.0,0.0,0.0,3.0,57.0,14.0,48.0,65.0,7.0,0.0,19.0,135.0,36.0,4.0,3.0,10.0,5.0,3.0,21.0,135.0,1.0,18.0,7.0,0.0,0.0,1.0,3.0,1.0,94.0,68.0,34.0,0.0,0.0,0.0,0.0,5.0,135.0,126.0,7.0,1.0,3.0,3.0,10.0,105.0,14.0,21.0,7.0,27.0,62.0,10.0,15.0,36.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,18.0,38.0,1.0,1.0,5.0,2.0,0.0,0.0,63.0,135.0,11.0,1.0,1.0,0.0,0.0,0.0,6.0,135.0,26.0,11.0,23.0,7.0,0.0,0.0,glass_tiles
65.0,136.0,5.0,0.0,0.0,0.0,2.0,12.0,15.0,33.0,35.0,47.0,5.0,1.0,8.0,28.0,4.0,7.0,40.0,114.0,6.0,0.0,1.0,8.0,38.0,18.0,23.0,12.0,5.0,5.0,13.0,39.0,20.0,136.0,33.0,0.0,0.0,0.0,1.0,0.0,21.0,112.0,136.0,34.0,1.0,0.0,0.0,3.0,58.0,16.0,45.0,58.0,6.0,0.0,21.0,136.0,35.0,4.0,3.0,10.0,5.0,3.0,23.0,136.0,2.0,17.0,6.0,0.0,0.0,1.0,3.0,1.0,98.0,69.0,29.0,0.0,0.0,0.0,0.0,5.0,136.0,126.0,7.0,1.0,3.0,3.0,10.0,110.0,15.0,21.0,7.0,28.0,62.0,10.0,16.0,38.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,20.0,39.0,1.0,1.0,5.0,1.0,0.0,0.0,67.0,136.0,10.0,1.0,1.0,0.0,0.0,0.0,7.0,136.0,25.0,13.0,24.0,7.0,0.0,0.0,glass_tiles
61.0,137.0,6.0,0.0,0.0,0.0,2.0,12.0,13.0,31.0,35.0,49.0,6.0,1.0,8.0,26.0,5.0,7.0,37.0,113.0,6.0,0.0,1.0,9.0,40.0,16.0,20.0,11.0,5.0,4.0,13.0,48.0,18.0,137.0,35.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,137.0,35.0,1.0,0.0,0.0,3.0,62.0,17.0,40.0,54.0,5.0,1.0,19.0,137.0,32.0,3.0,2.0,9.0,6.0,3.0,22.0,137.0,1.0,16.0,6.0,0.0,0.0,1.0,3.0,1.0,96.0,69.0,28.0,0.0,0.0,0.0,0.0,5.0,137.0,135.0,6.0,1.0,3.0,3.0,9.0,104.0,16.0,24.0,8.0,25.0,63.0,11.0,15.0,36.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,18.0,38.0,1.0,1.0,5.0,2.0,0.0,0.0,63.0,137.0,11.0,1.0,1.0,0.0,0.0,0.0,7.0,137.0,26.0,12.0,22.0,7.0,0.0,0.0,glass_tiles
54.0,134.0,6.0,0.0,0.0,0.0,3.0,14.0,11.0,25.0,33.0,52.0,7.0,1.0,7.0,25.0,7.0,7.0,35.0,106.0,7.0,1.0,1.0,11.0,46.0,14.0,17.0,8.0,4.0,4.0,13.0,60.0,15.0,139.0,40.0,0.0,0.0,0.0,0.0,0.0,23.0,95.0,139.0,37.0,1.0,0.0,0.0,4.0,72.0,16.0,35.0,48.0,4.0,2.0,17.0,139.0,32.0,2.0,1.0,10.0,8.0,4.0,20.0,139.0,1.0,17.0,7.0,0.0,0.0,1.0,4.0,1.0,94.0,70.0,29.0,0.0,0.0,0.0,0.0,4.0,139.0,139.0,7.0,1.0,3.0,2.0,8.0,97.0,18.0,30.0,10.0,23.0,67.0,12.0,13.0,34.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,15.0,36.0,1.0,1.0,5.0,2.0,0.0,0.0,53.0,139.0,13.0,1.0,1.0,0.0,0.0,0.0,5.0,139.0,32.0,10.0,19.0,6.0,0.0,0.0,glass_tiles
51.0,126.0,7.0,0.0,0.0,0.0,3.0,14.0,10.0,23.0,32.0,48.0,8.0,1.0,6.0,23.0,9.0,8.0,33.0,93.0,8.0,0.0,1.0,13.0,50.0,15.0,14.0,5.0,3.0,4.0,14.0,66.0,14.0,141.0,41.0,0.0,0.0,0.0,0.0,0.0,25.0,92.0,141.0,33.0,1.0,0.0,0.0,4.0,78.0,15.0,32.0,41.0,5.0,1.0,18.0,141.0,33.0,2.0,1.0,10.0,9.0,4.0,20.0,141.0,1.0,17.0,7.0,0.0,0.0,1.0,3.0,1.0,96.0,71.0,27.0,0.0,0.0,0.0,0.0,4.0,141.0,141.0,7.0,1.0,3.0,2.0,7.0,98.0,19.0,33.0,11.0,23.0,70.0,12.0,13.0,34.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,15.0,36.0,1.0,1.0,5.0,2.0,0.0,0.0,52.0,141.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,141.0,34.0,10.0,19.0,6.0,0.0,0.0,glass_tiles
65.0,133.0,0.0,0.0,0.0,1.0,1.0,3.0,48.0,72.0,16.0,0.0,1.0,5.0,34.0,31.0,3.0,11.0,12.0,6.0,10.0,24.0,19.0,21.0,27.0,16.0,4.0,2.0,3.0,9.0,16.0,65.0,26.0,97.0,3.0,0.0,1.0,4.0,2.0,1.0,39.0,143.0,101.0,0.0,0.0,1.0,1.0,2.0,98.0,106.0,40.0,0.0,2.0,14.0,9.0,93.0,26.0,1.0,5.0,15.0,1.0,3.0,19.0,143.0,2.0,5.0,1.0,1.0,0.0,2.0,6.0,2.0,101.0,74.0,11.0,2.0,0.0,0.0,1.0,5.0,143.0,143.0,10.0,5.0,3.0,0.0,2.0,104.0,23.0,25.0,16.0,75.0,26.0,1.0,3.0,48.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,19.0,34.0,1.0,2.0,2.0,5.0,1.0,0.0,80.0,143.0,10.0,2.0,0.0,1.0,0.0,0.0,14.0,143.0,19.0,18.0,12.0,2.0,0.0,0.0,glass_tiles
